cliente|edad|ingreso|sexo|flgLimaprov|trxAplus|trxAtm|trxBcaex|trxBm|trxBxi|trxIvr|trxPostc|trxPostd|trxSalex|trxSbt|trxVent|trx
00000093|[7. > 55]|[3. <=2500]|F|1|0|4|0|0|0|0|0|3|0|0|19|26
00000102|[7. > 55]|[4. <=3500]|M|1|0|28|0|0|0|1|0|0|0|0|18|47
00000120|[7. > 55]|[7. <=8000]|M|1|0|149|0|0|419|0|0|41|0|1|0|610
00000147|[7. > 55]|[1. <=700]|M|1|0|2|0|0|0|0|0|0|1|1|9|13
00000152|[7. > 55]|[3. <=2500]|M|1|0|27|0|0|0|0|0|0|0|0|12|39
00000193|[7. > 55]|[2. <=1500]|M|1|0|0|0|17|0|0|0|0|0|10|1|28
00000200|[7. > 55]|[6. <=6000]|F|1|0|272|5|0|0|0|0|120|3|0|1|401
00000207|[7. > 55]|[2. <=1500]|M|1|0|17|0|0|0|2|0|0|0|4|6|29
00000214|[6. <=55]|[3. <=2500]|M|1|0|340|0|0|0|4|0|0|0|0|1|345
00000223|[7. > 55]|[6. <=6000]|F|1|0|157|1|0|0|0|0|54|1|3|5|221
00000227|[7. > 55]|[6. <=6000]|M|1|0|88|0|3547|961|13|0|109|0|17|4|4739
00000232|[7. > 55]|[1. <=700]|M|0|0|7|0|0|0|0|0|0|0|0|9|16
00000236|[6. <=55]|[3. <=2500]|M|1|0|16|0|0|26|2|0|8|0|6|8|66
00000259|[7. > 55]|[6. <=6000]|M|1|0|44|1|0|0|0|0|28|0|1|5|79
00000261|[7. > 55]|[1. <=700]|M|1|0|28|0|0|401|7|0|9|0|11|7|463
00000263|[7. > 55]|[8. > 8000]|M|1|4|2|0|0|0|8|138|0|0|2|131|285
00000295|[7. > 55]|[7. <=8000]|M|1|0|44|0|0|473|0|69|0|0|1|2|589
00000302|[6. <=55]|[1. <=700]|M|0|0|147|9|0|0|0|0|8|0|2|2|168
00000315|[7. > 55]|[4. <=3500]|M|1|9|61|38|0|39.999999999999993|0|19.999999999999996|32|67|1|35|303
00000330|[7. > 55]|[6. <=6000]|F|1|0|60|0|0|0|0|64|34|0|3|6|167
00000012|[7. > 55]|[1. <=700]|M|1|0|22|0|10|0|9|29|0|0|5|0|75
00000013|[7. > 55]|[2. <=1500]|M|1|0|11|0|0|0|0|0|0|2|2|18|33
00000026|[7. > 55]|[7. <=8000]|M|1|0|125|0|0|982|2|222.00000000000003|2|0|12|8|1353
00000027|[7. > 55]|[8. > 8000]|M|1|0|71|0|0|480|0|0|21|8|0|1|581
00000033|[7. > 55]|[1. <=700]|M|1|0|132|0|0|0|1|18|71|1|1|61|285
00000069|[7. > 55]|[1. <=700]|M|1|0|35|0|0|0|0|0|0|0|0|5|40
00000071|[6. <=55]|[5. <=4500]|F|1|0|176|0|630|2854|2|26|209|0|4|7|3908
00000074|[7. > 55]|[6. <=6000]|M|0|0|44|0|0|2|2|3|30|4|7|4|96
00000078|[7. > 55]|[7. <=8000]|M|1|0|41|0|0|12|0|214|0|22|15|8|312
00000089|[7. > 55]|[6. <=6000]|M|1|0|91|0|0|0|44|31|90|2|28|16|302
00000100|[7. > 55]|[2. <=1500]|M|1|0|2|20|0|672|0|178|12|12|15.000000000000002|15.000000000000002|926
00000119|[7. > 55]|[8. > 8000]|M|1|2|414|0|0|0|0|0|67|0|1|102|586
00000129|[7. > 55]|[6. <=6000]|M|1|0|98|2|0|1770|0|0|70|1|1|5|1947
00000149|[7. > 55]|[2. <=1500]|M|1|0|1|0|0|253|0|7|1|0|9|0|271
00000155|[7. > 55]|[7. <=8000]|M|1|0|2|0|0|187|0|512|0|0|10|28|739
00000183|[7. > 55]|[2. <=1500]|M|1|0|77|0|0|0|0|33|0|0|0|0|110
00000194|[7. > 55]|[4. <=3500]|M|1|0|2|0|0|0|0|1|0|1|6|2|12
00000213|[7. > 55]|[5. <=4500]|M|1|0|17|0|0|0|0|0|3|7|1|1|29
00000220|[7. > 55]|[2. <=1500]|F|1|0|83|0|0|0|2|0|19|0|8|3|115
00000221|[7. > 55]|[8. > 8000]|F|1|0|17|0|66|0|0|0|15|0|9|2|109
00000231|[6. <=55]|[7. <=8000]|M|1|6|0|0|0|211|0|97.000000000000014|0|0|2|0|316
00000243|[7. > 55]|[2. <=1500]|F|1|0|34|0|0|0|0|175|3|2|0|77|291
00000249|[6. <=55]|[8. > 8000]|M|1|0|38|0|0|1201|1|0|82|0|3|0|1325
00000267|[6. <=55]|[3. <=2500]|M|1|0|4|1|0|37|0|0|2.9999999999999996|1|0|1|47
00000280|[7. > 55]|[1. <=700]|M|1|0|11|0|0|0|1|1|1|0|11|2|27
00000297|[7. > 55]|[6. <=6000]|F|1|0|179|1|3223|4056.0000000000005|2|231|30|0|3|11|7736
00000298|[7. > 55]|[8. > 8000]|M|1|0|82|13|0|0|0|0|46|1|3|3|148
00000328|[1. <=25]|[3. <=2500]|M|1|0|170|7|0|0|1|0|0|0|1|0|179
00000336|[7. > 55]|[3. <=2500]|F|1|0|152|3|366.99999999999994|105.99999999999999|0|0|47|0|2|0|677
00000350|[7. > 55]|[7. <=8000]|F|1|0|26|0|0|0|0|0|2|8|1|2|39
00000346|[7. > 55]|[4. <=3500]|M|1|0|74|0|0|444.00000000000006|0|0|39|0|0|3.9999999999999996|561
00000371|[6. <=55]|[1. <=700]|F|1|0|83.000000000000014|2|0|0|41|0|0|5|28|3|162
00000384|[6. <=55]|[2. <=1500]|F|1|0|45|18|0|0|0|0|2|0|3|3|71
00000393|[6. <=55]|[5. <=4500]|F|1|0|289|0|0|0|0|0|59|1|3|0|352
00000412|[7. > 55]|[4. <=3500]|F|1|0|8|0|0|0|4|109|2|0|7|1|131
00000419|[7. > 55]|[6. <=6000]|F|1|0|72|0|0|0|0|0|2|0|1|3|78
00000425|[7. > 55]|[2. <=1500]|F|1|0|53|1|0|0|0|0|6|0|1|8|69
00000459|[7. > 55]|[6. <=6000]|F|1|0|123.99999999999999|2|0|0|0|0|29|0|1|0|156
00000467|[7. > 55]|[3. <=2500]|F|1|1|92|0|0|0|0|0|2|6.9999999999999991|8|0|110
00000475|[5. <=45]|[4. <=3500]|F|1|0|35|0|0|0|0|0|0|0|0|0|35
00000476|[6. <=55]|[6. <=6000]|F|1|0|219|1|0|0|67|0|4|1|14|15|321
00000521|[7. > 55]|[4. <=3500]|F|1|0|78|0|0|14.000000000000002|4|0|0|1|1|4|102
00000524|[7. > 55]|[6. <=6000]|M|1|0|49|0|0|0|0|12|0|2|1|18|82
00000546|[7. > 55]|[2. <=1500]|M|1|0|49|0|0|0|0|0|0|0|1|0|50
00000549|[7. > 55]|[3. <=2500]|F|0|0|0|0|0|0|0|16|0|0|2|3|21
00000556|[7. > 55]|[2. <=1500]|M|1|0|43|0|0|1|0|0|0|0|16|1|61
00000585||[4. <=3500]|M|1|0|45|0|0|0|0|0|14|2|0|0|61
00000601|[7. > 55]|[2. <=1500]|F|1|0|1|0|0|0|0|0|0|0|0|13|14
00000616|[7. > 55]|[8. > 8000]|M|1|0|164|73|1362|2964|0|188|0|0|8|1|4760
00000624|[7. > 55]|[1. <=700]|M|1|0|27|2|57|0|0|0|9|0|0|0|95
00000645|[7. > 55]|[1. <=700]|F|1|0|49|0|0|0|0|0|0|1|0|11|61
00000675|[6. <=55]|[4. <=3500]|F|1|0|90|0|0|1585|13|216|63.999999999999993|0|31|0|1999
00000676|[6. <=55]|[7. <=8000]|M|0|0|105|0|0|0|0|3|34|25|4|12.999999999999998|184
00000686|[7. > 55]|[3. <=2500]|M|1|0|33|0|0|12|3|0|0|0|2|1|51
00000705|[6. <=55]|[1. <=700]|M|1|0|91|4|0|74|0|0|0|53|2|3|227
00000711|[7. > 55]|[8. > 8000]|F|1|0|44|2|154|1659|16|1|74|0|23|2|1975
00000734|[7. > 55]|[3. <=2500]|F|1|0|48|23|0|0|3.9999999999999996|0|19|3|0.99999999999999989|0|98
00000738|[7. > 55]|[6. <=6000]|M|1|0|176|0|0|0|0|0|0|0|2|3|181
00000745|[7. > 55]|[7. <=8000]|M|1|0|118|2|0|853|1|20|155|2|8|23|1182
00000761|[7. > 55]|[3. <=2500]|M|1|0|3|0|0|0|0|0|0|0|0|10|13
00000433|[7. > 55]|[6. <=6000]|F|1|0|173|0|0|0|0|0|10|0|3|0|186
00000447|[7. > 55]|[1. <=700]|F|1|0|42|33|0|44|56|0|19|4|11|7|216
00000487|[6. <=55]|[7. <=8000]|F|1|0|110|1|0|0|4|4|91|12|7|6|235
00000506|[6. <=55]|[5. <=4500]|F|1|0|123|0|0|0|0|0|52|0|0|0|175
00000511|[7. > 55]|[1. <=700]|F|1|0|12|3|0|0|0|0|7|0|0|11|33
00000532|[7. > 55]|[2. <=1500]|M|1|0|8|0|0|0|0|0|0|0|4|30|42
00000553|[6. <=55]|[5. <=4500]|F|1|0|407|1|0|2981|4|0|217|1|5|5|3621
00000566|[7. > 55]|[3. <=2500]|F|1|0|101|0|0|0|0|0|101|0|1|1|204
00000572|[6. <=55]|[4. <=3500]|M|0|0|10|0|0|582|3|73|0|0|5|0|673
00000590|[7. > 55]|[1. <=700]|M|1|0|51|0|0|0|0|0|1|0|0|2|54
00000600|[6. <=55]|[6. <=6000]|M|1|0|56|0|0|60.000000000000007|0|54|0|0|0|4|174
00000612|[7. > 55]|[5. <=4500]|F|0|0|25|0|0|0|0|14|1|0|11|29|80
00000613|[6. <=55]|[2. <=1500]|M|1|0|219|0|0|0|0|0|102|7|1|0|329
00000614|[7. > 55]|[1. <=700]|M|1|0|33|0|0|0|0|8|0|0|4|10|55
00000622||[4. <=3500]|M|1|0|55|0|0|0|0|0|1|0|0|0|56
00000625|[6. <=55]|[2. <=1500]|F|1|0|108|1|0|0|0|16|0|5|1|4|135
00000630|[7. > 55]|[5. <=4500]|M|1|0|2|0|0|0|0|0|0|30|0|77|109
00000632|[7. > 55]|[2. <=1500]|F|1|53|101|1|0|0|1|0|55|4|3|22|240
00000635|[6. <=55]|[8. > 8000]|M|1|0|245|4|0|1935|2|70|113.00000000000001|0|5.0000000000000009|17|2391
00000639|[7. > 55]|[3. <=2500]|M|0|0|25|0|0|0|0|0|1|0|0|0|26
00000655||[4. <=3500]|M|1|0|0|0|0|0|0|0|0|11|0|13|24
00000666|[7. > 55]|[4. <=3500]|M|1|0|75|0|0|0|0|13|0|1|15|8|112
00000669|[7. > 55]|[8. > 8000]|M|0|0|12|0|0|0|0|0|0|0|0|10|22
00000671|[6. <=55]|[8. > 8000]|M|1|0|121|0|0|20|0|14|70|1|2|4|232
00000691|[6. <=55]|[4. <=3500]|M|0|4|369|3|1211|1421|4|84|56|31|11|13|3207
00000696|[6. <=55]|[4. <=3500]|M|1|0|87|0|0|0|0|0|0|0|0|2|89
00000707|[6. <=55]|[5. <=4500]|M|1|0|258|0|0|0|0|0|3|0|0|0|261
00000708|[6. <=55]|[2. <=1500]|F|1|0|28|0|0|0|0|0|0|0|0|1|29
00000722|[6. <=55]|[4. <=3500]|M|1|0|57|0|349|0|0|0|86|0|0|0|492
00000729|[7. > 55]|[3. <=2500]|M|0|0|443|46.000000000000007|129|737|0|0|94|11|5|1|1466
00000429|[7. > 55]|[5. <=4500]|M|0|4|29|5|461|758|5|0|47|2|11|15|1337
00000443|[7. > 55]|[2. <=1500]|F|1|0|25|0|0|0|0|0|0|0|5|0|30
00000448|[7. > 55]|[5. <=4500]|M|1|0|132|5|0|0|0|0|10|24|1|0|172
00000486|[6. <=55]|[6. <=6000]|F|1|0|94|0|9|35|48|0|0|0|0|12|198
00000488|[7. > 55]|[7. <=8000]|F|1|2|231|0|0|560|3|3|87|0|8|5|899
00000518|[7. > 55]|[6. <=6000]|M|1|0|152|24|0|0|0|0|0|25|0|14|215
00000525||[4. <=3500]|M|1|0|8|0|0|0|1|0|0|0|0|9|18
00000533|[7. > 55]|[3. <=2500]|M|1|0|0|0|0|0|0|0|0|4|0|19|23
00000545|[6. <=55]|[7. <=8000]|M|1|0|6|2|0|11|1|0|0|7|3|0|30
00000551|[7. > 55]|[2. <=1500]|M|1|0|31|0|0|0|0|0|0|0|0|0|31
00000557|[7. > 55]|[5. <=4500]|M|1|0|14|1|0|440|4|100|1|2|7|5|574
00000591|[7. > 55]|[7. <=8000]|M|0|0|91|2|0|0|1|29.999999999999996|7|0|17|31.000000000000004|179
00000592|[7. > 55]|[2. <=1500]|F|1|0|37|0|0|0|0|0|1|0|1|0|39
00000626|[5. <=45]|[8. > 8000]|F|0|0|154|0|275|522|20|0|275|0|16|10.999999999999998|1273
00000648|[7. > 55]|[3. <=2500]|M|1|0|155|0|2866|1|0|0|21|4|0|1|3048
00000660|[7. > 55]|[2. <=1500]|M|1|0|1|0|0|0|0|0|0|1|0|25|27
00000674|[7. > 55]|[3. <=2500]|M|1|0|16|0|0|0|0|0|0|0|1|1|18
00000680|[7. > 55]|[6. <=6000]|M|1|0|145|0|0|0|4|49|148|0|10|0|356
00000683|[7. > 55]|[2. <=1500]|F|1|0|73|0|0|2068|4|0|218|0|29|4|2396
00000694|[7. > 55]|[1. <=700]|F|1|0|8|0|0|0|0|0|5|0|0|0|13
00000702|[6. <=55]|[1. <=700]|M|1|0|76|46|0|0|0|0|75|39|2|3|241
00000703|[7. > 55]|[7. <=8000]|F|1|0|94|0|0|0|0|0|0|0|3|3|100
